34385|1.58 |1.58|55
34386|1.58 |1.58|55
34387|1.58 |1.58|55
34388|1.58 |1.58|55
34389|1.34 |1.34|55
34390|1.68 |1.68|55
34391|1.68 |1.68|55
34392|1.68 |1.68|55
34393|1.68 |1.68|55
34394|1.68 |1.68|55
34395|1.55 |1.55|55
34396|1.94 |1.94|55
34397|1.94 |1.94|55
34398|1.94 |1.94|55
34399|1.94 |1.94|55
34400|1.9 |1.9|55
34401|2.37 |2.37|55
34402|2.37 |2.37|55
34403|2.37 |2.37|55
34404|2.37 |2.37|55
34405|2.37 |2.37|55
34406|2.04 |2.04|55
34407|2.54 |2.54|55
34408|2.54 |2.54|55
34409|2.54 |2.54|55
34410|2.54 |2.54|55
34411|2.54 |2.54|55
34412|2.36 |2.36|55
34413|2.95 |2.95|55
34414|2.95 |2.95|55
34415|2.95 |2.95|55
34416|2.95 |2.95|55
34417|2.95 |2.95|55
34418|2.53 |2.53|55
34419|3.17 |3.17|55
34420|3.17 |3.17|55
34421|3.17 |3.17|55
34422|3.17 |3.17|55
34423|3.17 |3.17|55
34424|3.03 |3.03|55
34425|3.79 |3.79|55
34426|3.79 |3.79|55
34427|3.79 |3.79|55
34428|3.79 |3.79|55
34429|3.79 |3.79|55
34430|3.51 |3.51|55
34431|4.39 |4.39|55
34432|4.39 |4.39|55
34433|4.39 |4.39|55
34434|4.39 |4.39|55
34435|4.39 |4.39|55
34436|4.19 |4.19|55
34437|5.25 |5.25|55
34438|5.25 |5.25|55
34439|5.25 |5.25|55
34440|5.25 |5.25|55
34441|5.25 |5.25|55
34442|4.83 |4.83|55
34443|6.04 |6.04|55
34444|6.04 |6.04|55
34445|6.04 |6.04|55
34446|6.04 |6.04|55
34447|5.37 |5.37|55
34448|6.72 |6.72|55
34449|6.72 |6.72|55
34450|6.72 |6.72|55
34451|6.72 |6.72|55
34452|6.72 |6.72|55
34453|5.85 |5.85|55
34454|7.38 |7.38|55
34455|7.38 |7.38|55
34456|7.38 |7.38|55
34457|7.38 |7.38|55
34458|7.38 |7.38|55
34459|6.39 |6.39|55
34460|7.98 |7.98|55
34461|7.98 |7.98|55
34462|7.98 |7.98|55
34463|7.98 |7.98|55
34464|7.98 |7.98|55
34465|6.77 |6.77|55
34466|8.45 |8.45|55
34467|8.45 |8.45|55
34468|8.45 |8.45|55
34469|8.45 |8.45|55
34470|8.45 |8.45|55
34471|7.17 |7.17|55
34472|8.95 |8.95|55
34473|8.95 |8.95|55
34474|8.95 |8.95|55
34475|8.95 |8.95|55
34476|8.95 |8.95|55
34477|20.33 |20.33|55
34478|20.33 |20.33|55
34479|20.33 |20.33|55
34480|22.68 |22.68|55
34481|22.68 |22.68|55
34482|20.33 |20.33|55
34483|22.68 |22.68|55
34484|22.9 |22.9|55
34485|22.9 |22.9|55
34486|22.9 |22.9|55
34487|22.9 |22.9|55
34488|25.51 |25.51|55
34489|25.51 |25.51|55
34490|28.33 |28.33|55
34491|28.33 |28.33|55
34492|31.64 |31.64|55
34493|31.64 |31.64|55
34494|34.94 |34.94|55
34495|34.94 |34.94|55
34496|38.98 |38.98|55
34497|38.98 |38.98|55
34498|43.25 |43.25|55
34499|43.25 |43.25|55
34500|55.54 |55.54|55
34501|55.54 |55.54|55
34502|61.1 |61.1|55
34503|61.1 |61.1|55
34504|66.22 |66.22|55
34505|66.22 |66.22|55
34506|73.91 |73.91|55
34507|73.91 |73.91|55
34508|79.47 |79.47|55
34509|79.47 |79.47|55
34510|2.51 |2.51|55
34511|1.66 |1.66|55
34512|1.32 |1.32|55
34513|1.07 |1.07|55
34514|1.07 |1.07|55
34515|0.94 |0.94|55
34516|0.9 |0.9|55
34517|0.98 |0.98|55
34518|1.01 |1.01|55
34519|1.16 |1.16|55
34520|1.26 |1.26|55
34521|1.26 |1.26|55
34522|1.34 |1.34|55
34523|1.55 |1.55|55
34524|1.9 |1.9|55
34525|2.04 |2.04|55
34526|2.36 |2.36|55
34527|2.53 |2.53|55
34528|2.53 |2.53|55
34529|3.03 |3.03|55
34530|3.51 |3.51|55
34531|4.19 |4.19|55
34532|4.19 |4.19|55
34533|5.25 |5.25|55
34534|5.37 |5.37|55
34535|6.72 |6.72|55
34536|5.91 |5.91|55
34537|6.39 |6.39|55
34538|6.8 |6.8|55
34539|8.45 |8.45|55
34540|7.17 |7.17|55
34541|20.33 |20.33|55
34542|25.51 |25.51|55
34543|28.33 |28.33|55
34544|34.94 |34.94|55
34545|43.25 |43.25|55
34546|55.54 |55.54|55
34547|51.36 |51.36|55
34548|73.91 |73.91|55
34549|86.74 |86.74|55
34136|3.06 |3.06|55
34137|3.37 |3.37|55
34138|3.37 |3.37|55
34139|3.06 |3.06|55
34140|3.37 |3.37|55
34141|3.21 |3.21|55
34142|3.37 |3.37|55
34143|3.37 |3.37|55
34144|4.13 |4.13|55
34145|3.44 |3.44|55
34146|4.13 |4.13|55
34147|3.89 |3.89|55
34148|4.24 |4.24|55
34149|4.24 |4.24|55
34150|4.67 |4.67|55
34151|4.67 |4.67|55
34152|5.57 |5.57|55
34153|6.16 |6.16|55
34154|6.16 |6.16|55
34155|6.8 |6.8|55
34156|6.8 |6.8|55
34157|6.8 |6.8|55
34158|7.79 |7.79|55
34159|7.79 |7.79|55
34160|8.44 |8.44|55
34161|8.44 |8.44|55
34162|10.37 |10.37|55
34163|11.51 |11.51|55
34164|11.89 |11.89|55
34165|14.38 |14.38|55
34166|15.34 |15.34|55
34167|15.82 |15.82|55
34168|16.16 |16.16|55
34169|16.5 |16.5|55
34170|17.26 |17.26|55
34171|36.41 |36.41|55
34172|19.95 |19.95|55
34173|20.45 |20.45|55
34174|24.56 |24.56|55
34175|24.56 |24.56|55
34176|25.6 |25.6|55
34177|28.01 |28.01|55
34178|32.12 |32.12|55
34179|42.61 |42.61|55
34550|3.37 |3.37|55
34551|3.89 |3.89|55
34552|4.24 |4.24|55
34553|5.57 |5.57|55
34554|6.16 |6.16|55
34555|6.8 |6.8|55
34556|7.79 |7.79|55
34557|8.44 |8.44|55
34558|10.37 |10.37|55
34559|11.51 |11.51|55
34560|11.89 |11.89|55
34561|14.38 |14.38|55
34562|15.34 |15.34|55
34563|15.82 |15.82|55
34564|16.16 |16.16|55
34565|16.5 |16.5|55
34566|17.26 |17.26|55
34567|19.95 |19.95|55
34568|20.45 |20.45|55
34569|25.6 |25.6|55
34570|28.01 |28.01|55
34180|21.2 |21.2|55
34181|20.61 |20.61|55
34182|21.2 |21.2|55
34183|21.2 |21.2|55
34184|21.2 |21.2|55
34185|22.25 |22.25|55
34186|23.62 |23.62|55
34187|23.38 |23.38|55
34188|23.8 |23.8|55
34189|24.13 |24.13|55
34190|24.34 |24.34|55
34191|24.75 |24.75|55
34192|27.99 |27.99|55
34193|27.99 |27.99|55
34194|31.03 |31.03|55
34195|31.03 |31.03|55
34196|32.63 |32.63|55
34197|32.63 |32.63|55
34198|37.3 |37.3|55
34199|37.3 |37.3|55
34200|40.39 |40.39|55
34201|40.39 |40.39|55
34202|43.62 |43.62|55
34203|43.62 |43.62|55
34204|46.62 |46.62|55
34205|46.62 |46.62|55
34206|51.3 |51.3|55
34207|51.3 |51.3|55
34208|55.59 |55.59|55
34209|55.59 |55.59|55
34210|62.04 |62.04|55
34211|62.04 |62.04|55
34212|66.71 |66.71|55
34213|66.71 |66.71|55
34214|72.81 |72.81|55
34215|72.81 |72.81|55
34216|74.77 |74.77|55
34217|80.52 |80.52|55
34218|88.24 |88.24|55
34219|88.24 |88.24|55
34220|96.14 |96.14|55
34221|96.14 |96.14|55
34222|102.23 |102.23|55
34223|102.23 |102.23|55
34224|111.55 |111.55|55
34225|111.56 |111.56|55
34226|117.83 |117.83|55
34227|122.74 |122.74|55
34228|131.83 |131.83|55
34229|131.83 |131.83|55
34230|139.52 |139.52|55
34231|139.52 |139.52|55
34232|148.85 |148.85|55
34233|148.84 |148.84|55
34234|157.84 |157.84|55
34235|157.84 |157.84|55
34236|167.51 |167.51|55
34237|167.51 |167.51|55
34238|181.11 |181.11|55
34239|181.11 |181.11|55
34240|182.91 |182.91|55
34241|182.91 |182.91|55
34242|193.67 |193.67|55
34243|193.67 |193.67|55
34244|204.43 |204.43|55
34245|204.43 |204.43|55
34246|204.43 |204.43|55
34247|225.95 |225.95|55
34248|225.95 |225.95|55
34249|232.21 |232.21|55
34250|236.43 |236.43|55
34251|236.43 |236.43|55
34252|258.24 |258.24|55
34253|258.24 |258.24|55
34254|276.16 |276.16|55
34255|276.16 |276.16|55
34256|276.16 |276.16|55
34257|297.68 |297.68|55
34258|297.68 |297.68|55
34259|312.03 |312.03|55
34260|312.82 |312.82|55
34261|312.21 |312.21|55
34262|332.92 |332.92|55
34263|332.92 |332.92|55
34264|379.41 |379.41|55
34265|410.65 |410.65|55
34266|416.97 |416.97|55
34267|440.21 |440.21|55
34268|465.26 |465.26|55
34269|483.25 |483.25|55
34270|504.65 |504.65|55
34271|527.22 |527.22|55
34272|549.44 |549.44|55
34273|549.44 |549.44|55
34274|20.61 |20.61|55
34275|23.62 |23.62|55
34276|24.13 |24.13|55
34277|27.99 |27.99|55
34278|31.03 |31.03|55
34279|37.3 |37.3|55
34280|43.62 |43.62|55
34281|46.62 |46.62|55
34282|51.3 |51.3|55
34283|62.04 |62.04|55
34279|37.3 |37.3|55
34285|72.81 |72.81|55
34286|96.14 |96.14|55
34281|46.62 |46.62|55
34288|117.83 |117.83|55
34283|62.04 |62.04|55
34290|148.84 |148.84|55
34291|167.51 |167.51|55
34292|182.91 |182.91|55
34293|193.67 |193.67|55
34294|204.43 |204.43|55
34295|232.21 |232.21|55
34296|258.24 |258.24|55
34297|276.16 |276.16|55
34298|312.03 |312.03|55
34299|332.92 |332.92|55
34300|358.74 |358.74|55
34301|440.21 |440.21|55
34302|483.25 |483.25|55
34303|527.22 |527.22|55
34304|546.7 |546.7|55
34305|549.44 |549.44|55
34571|20.61 |20.61|55
34572|22.25 |22.25|55
34573|23.62 |23.62|55
34574|23.38 |23.38|55
34575|24.13 |24.13|55
34576|24.34 |24.34|55
34577|24.75 |24.75|55
34578|31.03 |31.03|55
34579|31.03 |31.03|55
34580|32.63 |32.63|55
34581|37.3 |37.3|55
34582|40.39 |40.39|55
34583|40.39 |40.39|55
34584|43.62 |43.62|55
34585|43.62 |43.62|55
34586|46.62 |46.62|55
34587|51.3 |51.3|55
34588|62.04 |62.04|55
34589|62.04 |62.04|55
34590|66.71 |66.71|55
34591|72.81 |72.81|55
34592|80.52 |80.52|55
34593|88.24 |88.24|55
34594|96.14 |96.14|55
34595|102.23 |102.23|55
34596|111.56 |111.56|55
34597|122.74 |122.74|55
34598|131.83 |131.83|55
34599|148.84 |148.84|55
34600|157.84 |157.84|55
34601|167.51 |167.51|55
34602|204.43 |204.43|55
34603|232.21 |232.21|55
34604|297.68 |297.68|55
34306|20.61 |20.61|55
34307|23.62 |23.62|55
34308|24.13 |24.13|55
34309|24.75 |24.75|55
34310|27.99 |27.99|55
34311|32.63 |32.63|55
34312|32.63 |32.63|55
34313|40.39 |40.39|55
34314|43.62 |43.62|55
34315|72.81 |72.81|55
34316|88.24 |88.24|55
34317|102.23 |102.23|55
34318|102.23 |102.23|55
34319|131.83 |131.83|55
34320|167.51 |167.51|55
34321|181.11 |181.11|55
34322|24.13 |24.13|55
34323|27.99 |27.99|55
34324|43.62 |43.62|55
34325|62.04 |62.04|55
34326|72.81 |72.81|55
34327|80.52 |80.52|55
34328|117.83 |117.83|55
34329|139.41 |139.41|55
34330|182.91 |182.91|55
34705|21.28 |21.28|55
34706|21.89 |21.89|55
34707|21.89 |21.89|55
34708|21.89 |21.89|55
34709|29.9 |29.9|55
34710|31.5 |31.5|55
34711|32.8 |32.8|55
34712|35.78 |35.78|55
34713|34.56 |34.56|55
34714|35.1 |35.1|55
34715|41.04 |41.04|55
34716|41.84 |41.84|55
34717|42.34 |42.34|55
34718|43.71 |43.71|55
34719|46.54 |46.54|55
34720|49.44 |49.44|55
34721|50.28 |50.28|55
34722|51.12 |51.12|55
34723|55.16 |55.16|55
34724|57.55 |57.55|55
34725|63.4 |63.4|55
34726|66.7 |66.7|55
34727|78.27 |78.27|55
34728|91.85 |91.85|55
34729|103.84 |103.84|55
34730|107.77 |107.77|55
34731|132.52 |132.52|55
34732|137.06 |137.06|55
34733|177.99 |177.99|55
34734|188.36 |188.36|55
34735|188.36 |188.36|55
34736|201.79 |201.79|55
34737|201.79 |201.79|55
34738|247.81 |247.81|55
34739|261.17 |261.17|55
34605|18.51 |18.51|55
34606|18.51 |18.51|55
34607|18.51 |18.51|55
34608|19.04 |19.04|55
34609|19.04 |19.04|55
34610|19.04 |19.04|55
34611|25.94 |25.94|55
34612|26.67 |26.67|55
34613|27.07 |27.07|55
34614|27.4 |27.4|55
34615|28.39 |28.39|55
34616|28.53 |28.53|55
34617|28.99 |28.99|55
34618|29.45 |29.45|55
34619|30.58 |30.58|55
34620|31.11 |31.11|55
34621|30.05 |30.05|55
34622|30.52 |30.52|55
34623|30.98 |30.98|55
34624|32.17 |32.17|55
34625|32.7 |32.7|55
34626|32.97 |32.97|55
34627|33.5 |33.5|55
34628|34.1 |34.1|55
34629|35.69 |35.69|55
34630|36.29 |36.29|55
34631|41.84 |41.84|55
34632|36.82 |36.82|55
34633|37.41 |37.41|55
34634|38.02 |38.02|55
34635|40,00 |40,00|55
34636|40.47 |40.47|55
34637|41.13 |41.13|55
34638|41.86 |41.86|55
34639|42.59 |42.59|55
34640|43.32 |43.32|55
34641|42.99 |42.99|55
34642|43.72 |43.72|55
34643|44.45 |44.45|55
34644|45.18 |45.18|55
34645|45.97 |45.97|55
34646|47.96 |47.96|55
34647|50.04 |50.04|55
34648|52.32 |52.32|55
34649|55.13 |55.13|55
34650|55.73 |55.73|55
34651|56.46 |56.46|55
34652|57.09 |57.09|55
34653|58,00 |58,00|55
34654|58.68 |58.68|55
34655|59.93 |59.93|55
34656|61.1 |61.1|55
34657|62.32 |62.32|55
34658|64.42 |64.42|55
34659|66.87 |66.87|55
34660|67.55 |67.55|55
34661|68.06 |68.06|55
34662|70.51 |70.51|55
34663|72.1 |72.1|55
34664|73.69 |73.69|55
34665|76.88 |76.88|55
34666|79.87 |79.87|55
34667|90.3 |90.3|55
34668|93.71 |93.71|55
34669|96.92 |96.92|55
34670|97.81 |97.81|55
34671|98.38 |98.38|55
34672|100.37 |100.37|55
34673|102.11 |102.11|55
34674|102.85 |102.85|55
34675|103.82 |103.82|55
34676|104.95 |104.95|55
34677|108.62 |108.62|55
34678|110.31 |110.31|55
34679|113.31 |113.31|55
34680|113.75 |113.75|55
34681|115.23 |115.23|55
34682|119.18 |119.18|55
34683|122.52 |122.52|55
34684|124.82 |124.82|55
34685|127.9 |127.9|55
34686|131.55 |131.55|55
34687|136.24 |136.24|55
34688|139.2 |139.2|55
34689|144.43 |144.43|55
34690|149.21 |149.21|55
34691|154.77 |154.77|55
34692|163.79 |163.79|55
34693|163.79 |163.79|55
34694|163.79 |163.79|55
34695|163.79 |163.79|55
34696|163.79 |163.79|55
34697|175.47 |175.47|55
34698|175.47 |175.47|55
34699|175.47 |175.47|55
34700|175.47 |175.47|55
34701|175.47 |175.47|55
34702|175.47 |175.47|55
34703|225.29 |225.29|55
34704|225.29 |225.29|55
34740|20.36 |20.36|55
34741|31.23 |31.23|55
34742|34.08 |34.08|55
34743|36.27 |36.27|55
34744|41.82 |41.82|55
34745|126.76 |126.76|55
34746|193.01 |193.01|55
33904|0.96 |0.96|55
33905|0.96 |0.96|55
33906|0.96 |0.96|55
33907|1.07 |1.07|55
33908|1.16 |1.16|55
33909|1.3 |1.3|55
33910|1.36 |1.36|55
33911|1.39 |1.39|55
33912|1.79 |1.79|55
33913|2.05 |2.05|55
33914|2.19 |2.19|55
33915|2.4 |2.4|55
33916|2.88 |2.88|55
33917|3.26 |3.26|55
33918|3.87 |3.87|55
33919|5.11 |5.11|55
33920|6.31 |6.31|55
33921|10.73 |10.73|55
33922|12.48 |12.48|55
33923|16.66 |16.66|55
33924|4.63 |4.63|55
33925|4.91 |4.91|55
33926|4.98 |4.98|55
33927|5.52 |5.52|55
33928|5.56 |5.56|55
33929|7.68 |7.68|55
33930|8.26 |8.26|55
33931|9.41 |9.41|55
33932|11.62 |11.62|55
33933|18.59 |18.59|55
33934|19.8 |19.8|55
33935|21.57 |21.57|55
34747|6.55 |6.55|55
34748|6.43 |6.43|55
34749|5.52 |5.52|55
34750|6.18 |6.18|55
34751|6.91 |6.91|55
34752|8,00 |8,00|55
34753|11.52 |11.52|55
34754|17.7 |17.7|55
34755|24.31 |24.31|55
35248|15.79 |15.79|55
35249|58.99 |58.99|55
35250|97.62 |97.62|55
35251|15.79 |15.79|55
35252|99.7 |99.7|55
34911|14.42 |14.42|55
34912|7.35 |7.35|55
34913|7.54 |7.54|55
34914|7.54 |7.54|55
34915|7.38 |7.38|55
34916|7.54 |7.54|55
34917|6.61 |6.61|55
34918|8.15 |8.15|55
34919|6.61 |6.61|55
34920|8.15 |8.15|55
34921|6.61 |6.61|55
34922|9.31 |9.31|55
34923|8.52 |8.52|55
34924|9.31 |9.31|55
34925|8.52 |8.52|55
34926|10,00 |10,00|55
34927|9.15 |9.15|55
34928|10,00 |10,00|55
34929|8.69 |8.69|55
34930|12.54 |12.54|55
34931|11.08 |11.08|55
34932|12.54 |12.54|55
34933|10.3 |10.3|55
34934|17.39 |17.39|55
34935|17.39 |17.39|55
34936|15.77 |15.77|55
34937|15.77 |15.77|55
34938|17.39 |17.39|55
34939|23.85 |23.85|55
34940|20.08 |20.08|55
34941|26.01 |26.01|55
34942|26.01 |26.01|55
34943|40,00 |40,00|55
34944|37.39 |37.39|55
34945|51.56 |51.56|55
34946|47.63 |47.63|55
34947|47.63 |47.63|55
34948|7.38 |7.38|55
34949|6.61 |6.61|55
34950|6.61 |6.61|55
34951|9.31 |9.31|55
34952|8.52 |8.52|55
34953|10,00 |10,00|55
34954|17.39 |17.39|55
34756|23.57 |23.57|55
34757|20.82 |20.82|55
34758|18.21 |18.21|55
34759|18.21 |18.21|55
34760|16.35 |16.35|55
34761|18.21 |18.21|55
34762|16.35 |16.35|55
34763|18.21 |18.21|55
34764|16.35 |16.35|55
34765|18.21 |18.21|55
34766|16.35 |16.35|55
34767|25.05 |25.05|55
34768|22.29 |22.29|55
34769|25.05 |25.05|55
34770|20.8 |20.8|55
34771|25.3 |25.3|55
34772|23.39 |23.39|55
34773|25.3 |25.3|55
34774|23.02 |23.02|55
34775|31.64 |31.64|55
34776|29.98 |29.98|55
34777|31.64 |31.64|55
34778|29.37 |29.37|55
34779|40.49 |40.49|55
34780|40.52 |40.52|55
34781|35.43 |35.43|55
34782|41.26 |41.26|55
34783|40.62 |40.62|55
34784|57.96 |57.96|55
34785|47.48 |47.48|55
34786|67.51 |67.51|55
34787|55.8 |55.8|55
34788|84.19 |84.19|55
34789|84.07 |84.07|55
34790|96.51 |96.51|55
34791|90.36 |90.36|55
34792|90.36 |90.36|55
34793|17.73 |17.73|55
34794|16.42 |16.42|55
34795|16.35 |16.35|55
34796|17.91 |17.91|55
34797|25.14 |25.14|55
34798|26.09 |26.09|55
34799|28.73 |28.73|55
34800|25.24 |25.24|55
34801|25.24 |25.24|55
34802|22.66 |22.66|55
34803|25.24 |25.24|55
34804|22.66 |22.66|55
34805|25.24 |25.24|55
34806|22.66 |22.66|55
34807|25.24 |25.24|55
34808|22.66 |22.66|55
34809|32.12 |32.12|55
34810|30.2 |30.2|55
34811|32.12 |32.12|55
34812|26.49 |26.49|55
34813|31.24 |31.24|55
34814|30.59 |30.59|55
34815|31.24 |31.24|55
34816|29.03 |29.03|55
34817|35.97 |35.97|55
34818|36.84 |36.84|55
34818|36.84 |36.84|55
34820|35.97 |35.97|55
34821|34.1 |34.1|55
34822|45.64 |45.64|55
34823|45.46 |45.46|55
34824|55.97 |55.97|55
34825|55.97 |55.97|55
34826|63.72 |63.72|55
34827|58.54 |58.54|55
34828|80.11 |80.11|55
34829|67.14 |67.14|55
34830|103.29 |103.29|55
34831|92.92 |92.92|55
34832|121.57 |121.57|55
34833|118.02 |118.02|55
34834|96.99 |96.99|55
34835|22.11 |22.11|55
34836|22.11 |22.11|55
34837|19.69 |19.69|55
34838|22.11 |22.11|55
34839|19.69 |19.69|55
34840|22.11 |22.11|55
34841|19.69 |19.69|55
34842|22.11 |22.11|55
34843|19.69 |19.69|55
34844|28.25 |28.25|55
34845|24.59 |24.59|55
34846|28.25 |28.25|55
34847|23.52 |23.52|55
34848|30.13 |30.13|55
34849|29.51 |29.51|55
34850|30.12 |30.12|55
34851|26.09 |26.09|55
34852|32.34 |32.34|55
34853|30.58 |30.58|55
34854|32.34 |32.34|55
